#query	target	q_length	bitscore	bsr	expect	aln_length	identity	ec	product
gridtest_137_26	MTH739	131	247	0.360058309038	2.37e-21	132.0	36.0		COG0864 # Func_class: K Transcription # Function: Predicted transcriptional regulators containing the CopG/Arc/MetJ DNA-binding domain and a metal-binding domain # Organism: Methanothermobacter thermautotrophicus (Mth)
gridtest_83_16	AF1274	490	1691	0.679389312977	9.47e-211	478.0	66.0		COG0458 # Func_class: EF # Function: Carbamoylphosphate synthase large subunit (split gene in MJ) # Organism: Archaeoglobus fulgidus (Afu)
gridtest_83_16	sll0370	488	1598	0.642024909602	8.86e-199	477.0	63.0		COG0458 # Func_class: EF # Function: Carbamoylphosphate synthase large subunit (split gene in MJ) # Organism: Synechocystis (Syn)
gridtest_83_16	alr3809	487	1570	0.630775411812	3.56e-195	476.0	62.0		COG0458 # Func_class: EF # Function: Carbamoylphosphate synthase large subunit (split gene in MJ) # Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_83_16	XF1107	486	1541	0.619124146243	1.93e-191	477.0	62.0		COG0458 # Func_class: EF # Function: Carbamoylphosphate synthase large subunit (split gene in MJ) # Organism: Xylella fastidiosa 9a5c (Xfa)
gridtest_83_16	PA4756	489	1530	0.614704700683	5.02e-190	479.0	63.0		COG0458 # Func_class: EF # Function: Carbamoylphosphate synthase large subunit (split gene in MJ) # Organism: Pseudomonas aeruginosa (Pae)
gridtest_137_51	VC0637	606	1514	0.453836930456	5.76e-188	590.0	50.0		COG0465 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: ATP-dependent Zn proteases # Organism: Vibrio cholerae (Vch)
gridtest_137_51	CC3226	540	1510	0.452637889688	1.88e-187	537.0	55.0		COG0465 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: ATP-dependent Zn proteases # Organism: Caulobacter vibrioides (Ccr)
gridtest_137_51	STM3296	542	1504	0.450839328537	1.12e-186	542.0	54.0		COG0465 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: ATP-dependent Zn proteases # Organism: Salmonella typhimurium LT2 (Sty)
gridtest_137_51	ECs4057	542	1499	0.449340527578	4.91e-186	542.0	53.0		COG0465 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: ATP-dependent Zn proteases # Organism: Escherichia coli O157:H7 (Ecs)
gridtest_137_51	ZhflB	542	1499	0.449340527578	4.91e-186	542.0	53.0		COG0465 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: ATP-dependent Zn proteases # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
gridtest_83_18	ECs4928	430	983	0.427577207482	1.29e-119	424.0	49.0		COG0151 # Func_class: F Nucleotide transport and metabolism # Function: Phosphoribosylamine-glycine ligase # Organism: Escherichia coli O157:H7 (Ecs)
gridtest_83_18	ZpurD	430	983	0.427577207482	1.29e-119	424.0	49.0		COG0151 # Func_class: F Nucleotide transport and metabolism # Function: Phosphoribosylamine-glycine ligase # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
gridtest_83_18	PA4855	430	977	0.42496737712	7.66e-119	422.0	49.0		COG0151 # Func_class: F Nucleotide transport and metabolism # Function: Phosphoribosylamine-glycine ligase # Organism: Pseudomonas aeruginosa (Pae)
gridtest_83_18	PM0224	430	977	0.42496737712	7.66e-119	422.0	47.0		COG0151 # Func_class: F Nucleotide transport and metabolism # Function: Phosphoribosylamine-glycine ligase # Organism: Pasteurella multocida (Pmu)
gridtest_83_18	YPO3729	430	959	0.417137886037	1.59e-116	424.0	47.0		COG0151 # Func_class: F Nucleotide transport and metabolism # Function: Phosphoribosylamine-glycine ligase # Organism: Yersinia pestis (Ype)
gridtest_83_6	FN1661	250	653	0.517842981761	3.9e-77	249.0	50.0		COG0217 # Func_class: S Function unknown # Function: Uncharacterized conserved protein # Organism: Fusobacterium nucleatum (Fnu)
gridtest_83_6	TP0474	241	647	0.513084853291	2.31e-76	239.0	51.0		COG0217 # Func_class: S Function unknown # Function: Uncharacterized conserved protein # Organism: Treponema pallidum (Tpa)
gridtest_83_6	TM0466	249	641	0.508326724822	1.37e-75	247.0	48.0		COG0217 # Func_class: S Function unknown # Function: Uncharacterized conserved protein # Organism: Thermotoga maritima (Tma)
gridtest_83_6	NMA1902	238	623	0.494052339413	2.83e-73	236.0	51.0		COG0217 # Func_class: S Function unknown # Function: Uncharacterized conserved protein # Organism: Neisseria meningitidis Z2491 (NmA)
gridtest_83_6	NMB1648	238	623	0.494052339413	2.83e-73	236.0	51.0		COG0217 # Func_class: S Function unknown # Function: Uncharacterized conserved protein # Organism: Neisseria meningitidis MC58 (Nme)
gridtest_83_14	BH2502	211	584	0.520499108734	2.97e-68	210.0	52.0		COG0036 # Func_class: G Carbohydrate transport and metabolism # Function: Pentose-5-phosphate-3-epimerase # Organism: Bacillus halodurans (Bha)
gridtest_83_14	BS_yloR	211	569	0.507130124777	2.53e-66	211.0	53.0		COG0036 # Func_class: G Carbohydrate transport and metabolism # Function: Pentose-5-phosphate-3-epimerase # Organism: Bacillus subtilis (Bsu)
gridtest_83_14	sll0807	212	563	0.501782531194	1.5e-65	213.0	52.0		COG0036 # Func_class: G Carbohydrate transport and metabolism # Function: Pentose-5-phosphate-3-epimerase # Organism: Synechocystis (Syn)
gridtest_83_14	alr0782	212	555	0.494652406417	1.6e-64	213.0	51.0		COG0036 # Func_class: G Carbohydrate transport and metabolism # Function: Pentose-5-phosphate-3-epimerase # Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_83_14	FN0680	198	550	0.490196078431	7.06e-64	193.0	51.0		COG0036 # Func_class: G Carbohydrate transport and metabolism # Function: Pentose-5-phosphate-3-epimerase # Organism: Fusobacterium nucleatum (Fnu)
gridtest_137_54	VC1053	175	522	0.583240223464	2.84e-60	172.0	57.0		COG0503 # Func_class: F Nucleotide transport and metabolism # Function: Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins # Organism: Vibrio cholerae (Vch)
gridtest_137_54	YPO3123	175	511	0.57094972067	7.4e-59	172.0	54.0		COG0503 # Func_class: F Nucleotide transport and metabolism # Function: Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins # Organism: Yersinia pestis (Ype)
gridtest_137_54	ECs0522	175	508	0.567597765363	1.8e-58	172.0	55.0		COG0503 # Func_class: F Nucleotide transport and metabolism # Function: Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins # Organism: Escherichia coli O157:H7 (Ecs)
gridtest_137_54	Zapt	175	508	0.567597765363	1.8e-58	172.0	55.0		COG0503 # Func_class: F Nucleotide transport and metabolism # Function: Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
gridtest_83_15	XF0213	247	507	0.399842271293	2.42e-58	248.0	45.0		COG0134 # Func_class: E Amino acid transport and metabolism # Function: Indole-3-glycerol phosphate synthase # Organism: Xylella fastidiosa 9a5c (Xfa)
gridtest_137_54	apt	175	506	0.565363128492	3.26e-58	172.0	55.0		COG0503 # Func_class: F Nucleotide transport and metabolism # Function: Adenine/guanine phosphoribosyltransferases and related PRPP-binding proteins # Organism: Escherichia coli K12 (Eco)
gridtest_83_15	alr4746	247	477	0.3761829653	1.76e-54	252.0	43.0		COG0134 # Func_class: E Amino acid transport and metabolism # Function: Indole-3-glycerol phosphate synthase # Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_83_15	SMc00236	252	470	0.370662460568	1.4e-53	253.0	42.0		COG0134 # Func_class: E Amino acid transport and metabolism # Function: Indole-3-glycerol phosphate synthase # Organism: Sinorhizobium meliloti (Sme)
gridtest_83_15	RSc2885	240	466	0.367507886435	4.59e-53	246.0	43.0		COG0134 # Func_class: E Amino acid transport and metabolism # Function: Indole-3-glycerol phosphate synthase # Organism: Ralstonia solanacearum (Rso)
gridtest_83_15	CC1899	252	461	0.36356466877	2.02e-52	253.0	41.0		COG0134 # Func_class: E Amino acid transport and metabolism # Function: Indole-3-glycerol phosphate synthase # Organism: Caulobacter vibrioides (Ccr)
gridtest_137_52	CAC0246	120	248	0.417508417508	1.72e-21	116.0	39.0		COG0730 # Func_class: R General function prediction only # Function: Predicted permeases # Organism: Clostridium acetobutylicum (Cac)
gridtest_137_52	all0703	110	241	0.405723905724	1.65e-20	108.0	46.0		COG0730 # Func_class: R General function prediction only # Function: Predicted permeases # Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_83_27	TM0272	904	2562	0.544295729764	0.0	877.0	58.0		COG0574 # Func_class: G Carbohydrate transport and metabolism # Function: Phosphoenolpyruvate synthase/pyruvate phosphate dikinase # Organism: Thermotoga maritima (Tma)
gridtest_83_29	BS_uvrA	941	2512	0.514859602378	0.0	935.0	52.0		COG0178 # Func_class: L Replication, recombination and repair # Function: Excinuclease ATPase subunit # Organism: Bacillus subtilis (Bsu)
gridtest_83_29	lin2631	941	2479	0.508095921295	3.49e-312	936.0	52.0		COG0178 # Func_class: L Replication, recombination and repair # Function: Excinuclease ATPase subunit # Organism: Listeria innocua (Lin)
gridtest_83_27	BMEI1436	909	2475	0.525812619503	1.14e-311	890.0	55.0		COG0574 # Func_class: G Carbohydrate transport and metabolism # Function: Phosphoenolpyruvate synthase/pyruvate phosphate dikinase # Organism: Brucella melitensis (Bme)
gridtest_83_29	BH3594	941	2448	0.501742160279	3.41e-308	935.0	51.0		COG0178 # Func_class: L Replication, recombination and repair # Function: Excinuclease ATPase subunit # Organism: Bacillus halodurans (Bha)
gridtest_83_29	mlr0750	940	2440	0.500102480016	3.66e-307	956.0	50.0		COG0178 # Func_class: L Replication, recombination and repair # Function: Excinuclease ATPase subunit # Organism: Mesorhizobium loti (Mlo)
gridtest_83_29	RSc0420	935	2438	0.499692559951	6.61e-307	944.0	51.0		COG0178 # Func_class: L Replication, recombination and repair # Function: Excinuclease ATPase subunit # Organism: Ralstonia solanacearum (Rso)
gridtest_83_27	CC1471	910	2430	0.516252390057	7.08e-306	891.0	54.0		COG0574 # Func_class: G Carbohydrate transport and metabolism # Function: Phosphoenolpyruvate synthase/pyruvate phosphate dikinase # Organism: Caulobacter vibrioides (Ccr)
gridtest_83_27	mlr7532	902	2416	0.513278096452	4.49e-304	883.0	55.0		COG0574 # Func_class: G Carbohydrate transport and metabolism # Function: Phosphoenolpyruvate synthase/pyruvate phosphate dikinase # Organism: Mesorhizobium loti (Mlo)
gridtest_83_27	MA0608	902	2406	0.51115360102	8.7e-303	876.0	55.0		COG0574 # Func_class: G Carbohydrate transport and metabolism # Function: Phosphoenolpyruvate synthase/pyruvate phosphate dikinase # Organism: Methanosarcina acetivorans str.C2A (Mac)
gridtest_83_43	rfbA	288	1026	0.675444371297	3.78e-125	284.0	66.0		COG1209 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-glucose pyrophosphorylase # Organism: Escherichia coli K12 (Eco)
gridtest_83_41	YPO3099_1	356	1015	0.419942076955	9.84e-124	352.0	55.0		COG0836 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Mannose-1-phosphate guanylyltransferase # Organism: Yersinia pestis (Ype)
gridtest_83_43	STM2095	288	1010	0.664911125741	4.33e-123	284.0	65.0		COG1209 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-glucose pyrophosphorylase # Organism: Salmonella typhimurium LT2 (Sty)
gridtest_86_2	PM0665	346	1002	0.547840349918	4.64e-122	345.0	54.0		COG0722 # Func_class: E Amino acid transport and metabolism # Function: 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase # Organism: Pasteurella multocida (Pmu)
gridtest_83_43	PA5163	288	1001	0.658986175115	6.24e-122	284.0	65.0		COG1209 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-glucose pyrophosphorylase # Organism: Pseudomonas aeruginosa (Pae)
gridtest_83_43	NMB0062	289	992	0.65306122449	8.98e-121	285.0	64.0		COG1209 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-glucose pyrophosphorylase # Organism: Neisseria meningitidis MC58 (Nme)
gridtest_83_43	NMB0080	289	992	0.65306122449	8.98e-121	285.0	64.0		COG1209 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-glucose pyrophosphorylase # Organism: Neisseria meningitidis MC58 (Nme)
gridtest_86_2	VC0695	338	985	0.538545653362	7.15e-120	337.0	56.0		COG0722 # Func_class: E Amino acid transport and metabolism # Function: 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase # Organism: Vibrio cholerae (Vch)
gridtest_86_2	aroF	340	982	0.536905412794	1.74e-119	339.0	54.0		COG0722 # Func_class: E Amino acid transport and metabolism # Function: 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase # Organism: Escherichia coli K12 (Eco)
gridtest_86_2	ECs3464	340	980	0.535811919081	3.15e-119	339.0	54.0		COG0722 # Func_class: E Amino acid transport and metabolism # Function: 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase # Organism: Escherichia coli O157:H7 (Ecs)
gridtest_86_2	ZaroF	340	980	0.535811919081	3.15e-119	339.0	54.0		COG0722 # Func_class: E Amino acid transport and metabolism # Function: 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
gridtest_83_41	STM2084_1	354	929	0.384360777824	1.16e-112	352.0	52.0		COG0836 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Mannose-1-phosphate guanylyltransferase # Organism: Salmonella typhimurium LT2 (Sty)
gridtest_83_41	XF0259_1	332	907	0.375258585023	7.85e-110	325.0	57.0		COG0836 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Mannose-1-phosphate guanylyltransferase # Organism: Xylella fastidiosa 9a5c (Xfa)
gridtest_83_41	STM2105_1	333	896	0.370707488622	2.05e-108	335.0	52.0		COG0836 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Mannose-1-phosphate guanylyltransferase # Organism: Salmonella typhimurium LT2 (Sty)
gridtest_83_41	cpsB_1	333	894	0.369880016549	3.7e-108	335.0	53.0		COG0836 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: Mannose-1-phosphate guanylyltransferase # Organism: Escherichia coli K12 (Eco)
gridtest_83_23	YPO3553	216	583	0.533394327539	3.99e-68	213.0	54.0		COG3155 # Func_class: Q Secondary metabolites biosynthesis, transport and catabolism # Function: Uncharacterized protein involved in an early stage of isoprenoid biosynthesis # Organism: Yersinia pestis (Ype)
gridtest_83_23	yhbL	218	583	0.533394327539	3.99e-68	215.0	54.0		COG3155 # Func_class: Q Secondary metabolites biosynthesis, transport and catabolism # Function: Uncharacterized protein involved in an early stage of isoprenoid biosynthesis # Organism: Escherichia coli K12 (Eco)
gridtest_83_23	ECs4088	218	578	0.528819762123	1.76e-67	215.0	53.0		COG3155 # Func_class: Q Secondary metabolites biosynthesis, transport and catabolism # Function: Uncharacterized protein involved in an early stage of isoprenoid biosynthesis # Organism: Escherichia coli O157:H7 (Ecs)
gridtest_83_23	ZyhbL	218	578	0.528819762123	1.76e-67	215.0	53.0		COG3155 # Func_class: Q Secondary metabolites biosynthesis, transport and catabolism # Function: Uncharacterized protein involved in an early stage of isoprenoid biosynthesis # Organism: Escherichia coli O157:H7 EDL933 (EcZ)
gridtest_83_23	PA5245	218	570	0.521500457457	1.88e-66	215.0	52.0		COG3155 # Func_class: Q Secondary metabolites biosynthesis, transport and catabolism # Function: Uncharacterized protein involved in an early stage of isoprenoid biosynthesis # Organism: Pseudomonas aeruginosa (Pae)
gridtest_83_42	MA3780	181	522	0.486486486486	2.84e-60	181.0	54.0		COG1898 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-4-dehydrorhamnose 3,5-epimerase and related enzymes # Organism: Methanosarcina acetivorans str.C2A (Mac)
gridtest_83_42	PA5164	183	492	0.45852749301	2.06e-56	181.0	54.0		COG1898 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-4-dehydrorhamnose 3,5-epimerase and related enzymes # Organism: Pseudomonas aeruginosa (Pae)
gridtest_83_42	rfbC	172	476	0.443616029823	2.37e-54	171.0	56.0		COG1898 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-4-dehydrorhamnose 3,5-epimerase and related enzymes # Organism: Escherichia coli K12 (Eco)
gridtest_83_42	STM2094	178	474	0.441752096925	4.28e-54	177.0	56.0		COG1898 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-4-dehydrorhamnose 3,5-epimerase and related enzymes # Organism: Salmonella typhimurium LT2 (Sty)
gridtest_83_42	PH0416	173	453	0.422180801491	2.16e-51	170.0	50.0		COG1898 # Func_class: M Cell wall/membrane/envelope biogenesis # Function: dTDP-4-dehydrorhamnose 3,5-epimerase and related enzymes # Organism: Pyrococcus horikoshii (Pho)
gridtest_83_39	alr7276	72	216	0.454736842105	4.96e-17	71.0	54.0		NULL # Func_class: F Nucleotide transport and metabolism # Function: DNA/RNA endonuclease G, NUC1 # Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_83_39	alr7656	62	192	0.404210526316	9.81e-14	61.0	52.0		NULL # Func_class: TK # Function: Response regulator containing a CheY-like receiver domain and an HTH DNA-binding domain # Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_83_39	alr4953	67	172	0.362105263158	5.18e-11	66.0	42.0		NULL # Func_class: R General function prediction only # Function: Predicted nucleic acid-binding protein, contains PIN domain # Organism: Nostoc sp. PCC 7120 (Nos)
gridtest_88_3	PA4044	637	1468	0.44377267231	4.8e-182	622.0	48.0		COG1154 # Func_class: HI # Function: Deoxyxylulose-5-phosphate synthase # Organism: Pseudomonas aeruginosa (Pae)
gridtest_88_3	BMEI1498	612	1457	0.440447400242	1.25e-180	607.0	49.0		COG1154 # Func_class: HI # Function: Deoxyxylulose-5-phosphate synthase # Organism: Brucella melitensis (Bme)
gridtest_88_3	mlr7474	620	1456	0.440145102781	1.68e-180	615.0	49.0		COG1154 # Func_class: HI # Function: Deoxyxylulose-5-phosphate synthase # Organism: Mesorhizobium loti (Mlo)
gridtest_88_3	BH2779	629	1449	0.438029020556	1.34e-179	625.0	45.0		COG1154 # Func_class: HI # Function: Deoxyxylulose-5-phosphate synthase # Organism: Bacillus halodurans (Bha)
gridtest_88_3	aq_881	626	1446	0.437122128174	3.26e-179	617.0	47.0		COG1154 # Func_class: HI # Function: Deoxyxylulose-5-phosphate synthase # Organism: Aquifex aeolicus (Aae)
gridtest_88_6	SA1721	716	1339	0.367655134541	1.94e-165	703.0	40.0		COG0210 # Func_class: L Replication, recombination and repair # Function: Superfamily I DNA and RNA helicases # Organism: Staphylococcus aureus N315 (Sau)
