#query	target	q_length	bitscore	bsr	expect	aln_length	identity	ec	product
L1_83_29	fig|1048834.4.peg.505	941	2587	0.530231604837	0.0	934.0	53.0		Excinuclease ABC subunit A [Alicyclobacillus acidocaldarius subsp. acidocaldarius Tc-4-1]
L1_83_27	fig|1032506.3.peg.94	900	2575	0.547057573826	0.0	900.0	56.0	2.7.9.1	Pyruvate,phosphate dikinase (EC 2.7.9.1) [Prevotella sp. MSX73]
L1_83_29	fig|1004149.3.peg.285	940	2572	0.527157204345	0.0	936.0	52.0		Excinuclease ABC subunit A [Mesoflavibacter zeaxanthinifaciens S86]
L1_157_13	fig|1041826.3.peg.1577	688	2570	0.706043956044	0.0	687.0	70.0	5.4.99.2	Methylmalonyl-CoA mutase (EC 5.4.99.2) [Flavobacterium columnare ATCC 49512]
L1_83_29	fig|1046627.3.peg.2258	939	2569	0.526542324247	0.0	935.0	54.0		Excinuclease ABC subunit A [Bizionia argentinensis JUB59]
L1_83_29	fig|1032506.3.peg.1749	937	2567	0.526132404181	0.0	931.0	54.0		Excinuclease ABC subunit A [Prevotella sp. MSX73]
L1_83_27	fig|1002367.3.peg.1327	904	2563	0.544508179307	0.0	904.0	55.0	2.7.9.1	Pyruvate,phosphate dikinase (EC 2.7.9.1) [Prevotella stercorea DSM 18206]
L1_55_1	fig|1005703.3.peg.1163	819	2561	0.615625	0.0	798.0	63.0	3.6.1.1	Pyrophosphate-energized proton pump (EC 3.6.1.1) [Propionibacterium sp. CC003-HC2]
L1_55_1	fig|1031709.3.peg.1647	819	2559	0.615144230769	0.0	798.0	63.0	3.6.1.1	Pyrophosphate-energized proton pump (EC 3.6.1.1) [Propionibacterium acnes 6609]
L1_83_27	fig|1033732.3.peg.1926	899	2552	0.542171234332	0.0	900.0	57.0	2.7.9.1	Pyruvate,phosphate dikinase (EC 2.7.9.1) [Alistipes sp. JC50]
L1_46_4	fig|1046627.3.peg.2166	1055	2544	0.48236632537	0.0	1047.0	48.0		RND efflux system, inner membrane transporter CmeB [Bizionia argentinensis JUB59]
L1_46_4	fig|1008457.3.peg.2373	1042	2543	0.482176715965	0.0	1035.0	48.0		RND efflux system, inner membrane transporter CmeB [Myroides injenensis M09-0166]
L1_157_13	fig|1049789.4.peg.432	686	2542	0.698351648352	0.0	685.0	69.0	5.4.99.2	Methylmalonyl-CoA mutase (EC 5.4.99.2) [Leptospira broomii str. 5399]
L1_157_13	fig|1049790.3.peg.229	686	2534	0.696153846154	0.0	685.0	69.0	5.4.99.2	Methylmalonyl-CoA mutase (EC 5.4.99.2) [Leptospira inadai serovar Lyme str. 10]
L1_125_6	fig|1009370.3.peg.3150	1030	2531	0.499112601065	0.0	1026.0	49.0		RND multidrug efflux transporter; Acriflavin resistance protein [Acetonema longum DSM 6540]
L1_157_13	fig|1046627.3.peg.732	686	2520	0.692307692308	0.0	685.0	69.0	5.4.99.2	Methylmalonyl-CoA mutase (EC 5.4.99.2) [Bizionia argentinensis JUB59]
L1_157_13	fig|1034807.4.peg.829	686	2518	0.691758241758	0.0	685.0	69.0	5.4.99.2	Methylmalonyl-CoA mutase (EC 5.4.99.2) [Flavobacterium branchiophilum FL-15]
L1_131_54	fig|1009423.3.peg.2163	812	2499	0.595993322204	7.94999999998e-313	816.0	59.0	5.99.1.3	DNA gyrase subunit A (EC 5.99.1.3) [Verrucomicrobia bacterium SCGC AAA168-F10]
L1_170_22	fig|1034807.4.peg.129	1096	2480	0.439093484419	2.19e-310	1083.0	48.0		putative ATP-dependent helicase [Flavobacterium branchiophilum FL-15]
L1_170_22	fig|1034807.5.peg.130	1096	2480	0.439093484419	2.19e-310	1083.0	48.0		putative ATP-dependent helicase [Flavobacterium branchiophilum FL-15]
L1_164_21	fig|1033732.3.peg.488	1028	2471	0.471025543271	3.16e-309	1091.0	48.0		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Alistipes sp. JC50]
L1_164_21	fig|1033731.3.peg.1766	1028	2468	0.470453678994	7.7e-309	1091.0	48.0		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Alistipes sp. JC136]
L1_144_31	fig|1046627.3.peg.2826	1054	2461	0.431754385965	6.14e-308	1107.0	46.0	6.1.1.5	Isoleucyl-tRNA synthetase (EC 6.1.1.5) [Bizionia argentinensis JUB59]
L1_77_8	fig|1032480.4.peg.4532	1030	2460	0.461365341335	8.26e-308	1032.0	50.0	3.1.21.3	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3) [Microlunatus phosphovorus NM-1]
L1_179_5	fig|102997.3.peg.5546	778	2454	0.592038600724	4.9e-307	776.0	59.0		putative helicase [Burkholderia ubonensis Bu]
L1_77_8	fig|1005408.3.peg.1506	1030	2453	0.460052513128	6.59e-307	1030.0	49.0	3.1.21.3	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3) [Escherichia coli 95.0943]
L1_77_8	fig|1005452.3.peg.117	1030	2452	0.459864966242	8.86e-307	1030.0	49.0	3.1.21.3	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3) [Escherichia coli 5.2239]
L1_77_8	fig|1005494.3.peg.1409	1030	2452	0.459864966242	8.86e-307	1030.0	49.0	3.1.21.3	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3) [Escherichia coli PA10]
L1_77_8	fig|1005535.3.peg.3071	1030	2452	0.459864966242	8.86e-307	1030.0	49.0	3.1.21.3	Type I restriction-modification system, restriction subunit R (EC 3.1.21.3) [Escherichia coli EC1738]
L1_144_31	fig|1033731.3.peg.1680	1069	2441	0.428245614035	2.32e-305	1119.0	46.0	6.1.1.5	Isoleucyl-tRNA synthetase (EC 6.1.1.5) [Alistipes sp. JC136]
L1_144_31	fig|1033730.3.peg.4639	1069	2434	0.42701754386	1.85e-304	1119.0	46.0	6.1.1.5	Isoleucyl-tRNA synthetase (EC 6.1.1.5) [Aeromicrobium sp. JC14]
L1_144_31	fig|1008457.3.peg.2426	1054	2430	0.426315789474	6.06e-304	1108.0	45.0	6.1.1.5	Isoleucyl-tRNA synthetase (EC 6.1.1.5) [Myroides injenensis M09-0166]
L1_131_54	fig|1004149.3.peg.2755	807	2428	0.57906033866	1.1e-303	810.0	56.0	5.99.1.3	DNA gyrase subunit A (EC 5.99.1.3) [Mesoflavibacter zeaxanthinifaciens S86]
L1_129_73	fig|1036673.3.peg.3849	812	2426	0.559372838368	1.98e-303	810.0	57.0	6.1.1.4	Leucyl-tRNA synthetase (EC 6.1.1.4) [Paenibacillus mucilaginosus KNP414]
L1_50_72	fig|1009370.3.peg.3304	1103	2421	0.42288209607	8.74e-303	1102.0	46.0		FIG007317: hypothetical protein [Acetonema longum DSM 6540]
L1_144_31	fig|1033732.3.peg.441	1069	2421	0.424736842105	8.74e-303	1119.0	45.0	6.1.1.5	Isoleucyl-tRNA synthetase (EC 6.1.1.5) [Alistipes sp. JC50]
L1_172_46	fig|1036743.4.peg.1638	1095	2420	0.415807560137	1.18e-302	1087.0	46.0	5.4.99.16	Trehalose synthase (EC 5.4.99.16) [Rhodospirillum rubrum F11]
L1_93_5	fig|1029824.3.peg.349	1180	2415	0.405609674169	5.18e-302	1159.0	43.0		hypothetical protein [Kocuria rhizophila P7-4]
L1_172_46	fig|1042209.3.peg.1650	1093	2411	0.414261168385	1.7e-301	1085.0	46.0	5.4.99.16	Trehalose synthase (EC 5.4.99.16) [Pseudomonas fluorescens HK44]
L1_172_46	fig|1007656.5.peg.5208	1093	2410	0.414089347079	2.29e-301	1085.0	46.0	5.4.99.16	Trehalose synthase (EC 5.4.99.16) [Pseudomonas fluorescens Wayne1]
L1_131_54	fig|1041826.3.peg.111	812	2409	0.574528976866	3.07e-301	824.0	56.0	5.99.1.3	DNA gyrase subunit A (EC 5.99.1.3) [Flavobacterium columnare ATCC 49512]
L1_172_46	fig|1038923.3.peg.2011	1093	2407	0.413573883162	5.56e-301	1087.0	46.0	5.4.99.16	Trehalose synthase (EC 5.4.99.16) [Pseudomonas fluorescens Q8r1-96]
L1_129_73	fig|1033743.3.peg.1059	805	2403	0.554069633387	1.82e-300	804.0	56.0	6.1.1.4	Leucyl-tRNA synthetase (EC 6.1.1.4) [Paenibacillus sp. JC66]
L1_129_73	fig|1033734.3.peg.3918	806	2402	0.553839059258	2.45e-300	801.0	55.0	6.1.1.4	Leucyl-tRNA synthetase (EC 6.1.1.4) [Bacillus sp. 10403023]
L1_129_73	fig|1033739.3.peg.1372	810	2400	0.553377910998	4.44e-300	805.0	55.0	6.1.1.4	Leucyl-tRNA synthetase (EC 6.1.1.4) [Kurthia sp. JC30]
L1_179_5	fig|1007105.3.peg.2204	779	2396	0.578045838359	1.45e-299	775.0	58.0		putative helicase [Pusillimonas sp. T7-7]
L1_172_46	fig|1038922.3.peg.2100	1093	2396	0.411683848797	1.45e-299	1087.0	46.0	5.4.99.16	Trehalose synthase (EC 5.4.99.16) [Pseudomonas fluorescens Q2-87]
L1_129_73	fig|1034809.4.peg.1156	810	2392	0.551533317962	4.76e-299	804.0	55.0	6.1.1.4	Leucyl-tRNA synthetase (EC 6.1.1.4) [Staphylococcus lugdunensis N920143]
L1_131_54	fig|1034807.4.peg.1472	819	2380	0.567612687813	1.68e-297	822.0	55.0	5.99.1.3	DNA gyrase subunit A (EC 5.99.1.3) [Flavobacterium branchiophilum FL-15]
L1_131_54	fig|1034807.5.peg.1468	819	2380	0.567612687813	1.68e-297	822.0	55.0	5.99.1.3	DNA gyrase subunit A (EC 5.99.1.3) [Flavobacterium branchiophilum FL-15]
L1_182_91	fig|102616.3.peg.631	699	2372	0.655610834715	1.8e-296	690.0	64.0		Translation elongation factor G [Helicobacter pylori N6]
L1_179_5	fig|1038922.3.peg.130	774	2370	0.571773220748	3.25e-296	773.0	57.0		putative helicase [Pseudomonas fluorescens Q2-87]
L1_182_91	fig|102608.4.peg.1194	699	2369	0.654781647319	4.38e-296	690.0	64.0		Translation elongation factor G [Helicobacter pylori F32]
L1_182_91	fig|1042163.3.peg.254	698	2369	0.654781647319	4.38e-296	688.0	64.0		Translation elongation factor G [Brevibacillus laterosporus LMG 15441]
L1_182_91	fig|102618.3.peg.1058	699	2368	0.65450525152	5.89e-296	690.0	64.0		Translation elongation factor G [Helicobacter pylori NCTC 11638]
L1_182_91	fig|1002804.6.peg.1253	699	2364	0.653399668325	1.93e-295	690.0	64.0		Translation elongation factor G [Helicobacter bizzozeronii CIII-1]
L1_179_5	fig|1038924.3.peg.312	776	2363	0.570084439083	2.6e-295	775.0	57.0		putative helicase [Pseudomonas fluorescens SS101]
L1_164_21	fig|1033730.3.peg.4729	941	2349	0.447769729318	1.65e-293	1016.0	49.0		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Aeromicrobium sp. JC14]
L1_145_7	fig|102232.3.peg.192	686	2341	0.614758403361	1.77e-292	682.0	60.0		Glycogen debranching enzyme (EC 3.2.1.-) [Gloeocapsa sp. PCC 73106]
L1_164_21	fig|1032506.3.peg.663	1026	2340	0.446054136485	2.39e-292	1103.0	47.0		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Prevotella sp. MSX73]
L1_164_21	fig|1034807.4.peg.2190	935	2332	0.444529165078	2.56e-291	1010.0	50.0		Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1) [Flavobacterium branchiophilum FL-15]
L1_51_32	fig|1048808.3.peg.10	1061	2302	0.427881040892	1.88e-287	1057.0	46.0		Acriflavin resistance protein [endosymbiont of Riftia pachyptila (vent Ph05)]
L1_51_32	fig|1048260.3.peg.408	1057	2295	0.426579925651	1.5e-286	1047.0	44.0		Acriflavin resistance protein [Leptospirillum ferriphilum ML-04]
L1_51_32	fig|1049564.3.peg.1487	1061	2295	0.426579925651	1.5e-286	1057.0	46.0		Acriflavin resistance protein [endosymbiont of Tevnia jerichonana (vent Tica)]
L1_124_25	fig|1041826.3.peg.1213	927	2277	0.466216216216	3.12e-284	920.0	49.0		Excinuclease ABC subunit A paralog in greater Bacteroides group [Flavobacterium columnare ATCC 49512]
L1_20_4	fig|1000565.3.peg.1462	946	2272	0.463389761371	1.38e-283	921.0	49.0		helicase (Snf2/Rad54 family) [Methyloversatilis universalis FAM5]
L1_93_0	fig|1029824.3.peg.346	680	2257	0.623997788222	1.18e-281	677.0	64.0		putative ATP-dependent protease [Kocuria rhizophila P7-4]
L1_124_25	fig|1046627.3.peg.294	927	2252	0.461097461097	5.19e-281	913.0	49.0		Excinuclease ABC subunit A paralog in greater Bacteroides group [Bizionia argentinensis JUB59]
L1_157_9	fig|1009846.3.peg.6066	627	2250	0.661570126433	9.4e-281	626.0	64.0	6.2.1.1	Acetyl-coenzyme A synthetase (EC 6.2.1.1) [Burkholderia cepacia GG4]
L1_51_32	fig|1026882.3.peg.2780	1059	2228	0.414126394052	6.42e-278	1049.0	43.0		Acriflavin resistance protein [Methylophaga aminisulfidivorans MP]
L1_93_0	fig|1032480.4.peg.3766	680	2225	0.615150677357	1.56e-277	678.0	62.0		putative ATP-dependent protease [Microlunatus phosphovorus NM-1]
L1_131_2	fig|1042878.5.peg.6603	592	2225	0.658478839893	1.56e-277	598.0	67.0	4.1.1.32	Phosphoenolpyruvate carboxykinase [GTP] (EC 4.1.1.32) [Cupriavidus necator N-1]
L1_124_25	fig|1034807.4.peg.966	928	2218	0.454135954136	1.25e-276	914.0	48.0		Excinuclease ABC subunit A paralog in greater Bacteroides group [Flavobacterium branchiophilum FL-15]
L1_124_25	fig|1034807.5.peg.964	928	2218	0.454135954136	1.25e-276	914.0	48.0		Excinuclease ABC subunit A paralog in greater Bacteroides group [Flavobacterium branchiophilum FL-15]
L1_124_25	fig|1008457.3.peg.1399	927	2216	0.453726453726	2.26e-276	920.0	49.0		Excinuclease ABC subunit A paralog in greater Bacteroides group [Myroides injenensis M09-0166]
L1_131_2	fig|1003200.3.peg.4168	589	2214	0.655223438887	4.09e-276	595.0	67.0	4.1.1.32	Phosphoenolpyruvate carboxykinase [GTP] (EC 4.1.1.32) [Achromobacter xylosoxidans AXX-A]
