#query	target	q_length	bitscore	bsr	expect	aln_length	identity	ec	product
B3_1_6	fig|1088721.3.peg.4606	132	311	0.447482014388	4.02e-32	130.0	49.0		hypothetical protein [Novosphingobium pentaromativorans US6-1]
B3_1_6	fig|110686.3.peg.2171	130	290	0.41726618705	7.24e-29	129.0	46.0		hypothetical protein [Burkholderia pseudomallei 14]
B3_1_1	fig|1144273.3.peg.1619	412	1548	0.702359346642	8.35e-194	411.0	70.0	2.1.1.113	Modification methylase MjaI (EC 2.1.1.113) (N-4 cytosine-specific methyltransferase MjaI) (M.MjaI) [Anaerophaga thermohalophila str. Valhall]
B3_1_0	fig|1144273.3.peg.1620	149	643	0.799751243781	1.82e-76	148.0	78.0		hypothetical protein [Anaerophaga thermohalophila str. Valhall]
B3_1_6	fig|1148.1.peg.3271	132	347	0.49928057554	8.24e-38	130.0	53.0		FIG01158363: hypothetical protein [Synechocystis sp. PCC 6803]
B3_1_6	fig|1148.35.peg.3628	113	325	0.467625899281	2.55e-34	111.0	57.0		FIG01158363: hypothetical protein [Synechocystis sp. PCC 6803]
B3_1_2	fig|1189612.3.peg.4598	256	802	0.599850411369	4.42e-97	255.0	58.0		conserved hypothetical protein [Indibacter alkaliphilus LW1]
B3_1_2	fig|1163617.3.peg.1474	249	581	0.434554973822	1.99e-68	252.0	46.0		Possible restriction endonuclease [Sulfuricella denitrificans skB26]
B3_1_2	fig|1197174.4.peg.157	250	578	0.432311144353	4.87e-68	244.0	46.0		Possible restriction endonuclease [Alishewanella aestuarii B11]
B3_0_4	fig|194439.7.peg.483	246	729	0.556064073227	1.29e-87	245.0	54.0		FIG00498554: hypothetical protein [Chlorobium tepidum TLS]
B3_1_2	fig|1230338.3.peg.66	253	691	0.516828721017	1.09e-82	265.0	49.0		Possible restriction endonuclease [Moraxella macacae 0408225]
B3_0_4	fig|194439.1.peg.498	210	581	0.443173150267	1.99e-68	209.0	51.0		FIG00498554: hypothetical protein [Chlorobium tepidum TLS]
B3_0_3	fig|194439.1.peg.496	192	543	0.550151975684	1.68e-63	190.0	57.0		RNA polymerase sigma-70 factor, ECF subfamily [Chlorobium tepidum TLS]
B3_0_3	fig|194439.7.peg.482	192	543	0.550151975684	1.68e-63	190.0	57.0		RNA polymerase sigma-70 factor, ECF subfamily [Chlorobium tepidum TLS]
B3_1_6	fig|123665.3.peg.6505	130	290	0.41726618705	7.24e-29	129.0	46.0		hypothetical protein [Burkholderia pseudomallei 9]
B3_1_1	fig|290315.4.peg.62	417	1864	0.845735027223	8.92e-235	416.0	82.0		DNA methylase N-4/N-6 domain protein [Chlorobium limicola DSM 245]
B3_1_1	fig|290315.5.peg.64	417	1864	0.845735027223	8.92e-235	416.0	82.0		DNA methylase N-4/N-6 domain protein [Chlorobium limicola DSM 245]
B3_1_1	fig|290317.7.peg.76	414	1858	0.843012704174	5.35e-234	413.0	81.0		DNA methylase N-4/N-6 [Chlorobium phaeobacteroides DSM 266]
B3_1_3	fig|290315.4.peg.2413	341	847	0.475308641975	6.46e-103	339.0	49.0		hypothetical protein [Chlorobium limicola DSM 245]
B3_1_3	fig|290315.5.peg.2428	341	847	0.475308641975	6.46e-103	339.0	49.0		hypothetical protein [Chlorobium limicola DSM 245]
B3_1_3	fig|290317.7.peg.1551	341	839	0.470819304153	7.04e-102	339.0	47.0		hypothetical protein [Chlorobium phaeobacteroides DSM 266]
B3_1_3	fig|290317.9.peg.1734	341	839	0.470819304153	7.04e-102	339.0	47.0		hypothetical protein [Chlorobium phaeobacteroides DSM 266]
B3_1_0	fig|290315.4.peg.63	154	691	0.859452736318	1.09e-82	153.0	84.0		hypothetical protein [Chlorobium limicola DSM 245]
B3_1_0	fig|290315.5.peg.65	154	691	0.859452736318	1.09e-82	153.0	84.0		hypothetical protein [Chlorobium limicola DSM 245]
B3_1_3	fig|331678.4.peg.2612	294	744	0.417508417508	1.46e-89	292.0	49.0		hypothetical protein [Chlorobium phaeobacteroides BS1]
B3_1_0	fig|331678.4.peg.46	149	636	0.791044776119	1.47e-75	148.0	79.0		hypothetical protein [Chlorobium phaeobacteroides BS1]
B3_1_0	fig|331678.5.peg.46	149	636	0.791044776119	1.47e-75	148.0	79.0		hypothetical protein [Chlorobium phaeobacteroides BS1]
B3_1_4	fig|377431.3.peg.1273	207	1012	0.945794392523	2.61e-124	206.0	97.0		hypothetical protein [Chlorobium ferrooxidans DSM 13031]
