#query	target	q_length	bitscore	bsr	expect	aln_length	identity	ec	product
A2_16_0	fliC	452	1084	0.487410071942	1.49e-130	497.0	54.0		COG1344 # Func_class: N Cell motility # Function: Flagellin and related hook-associated proteins # Organism: Escherichia coli K12 (Eco)
A2_3_0	RSc2140	373	996	0.507128309572	1.43e-119	358.0	56.0		COG3839 # Func_class: G Carbohydrate transport and metabolism # Function: ABC-type sugar transport systems, ATPase components # Organism: Ralstonia solanacearum (Rso)
A2_3_0	YPO3712	373	991	0.504582484725	6.03e-119	359.0	56.0		COG3839 # Func_class: G Carbohydrate transport and metabolism # Function: ABC-type sugar transport systems, ATPase components # Organism: Yersinia pestis (Ype)
A2_17_0	YPO1842	417	964	0.465475615645	1.41e-115	366.0	59.0		COG1344 # Func_class: N Cell motility # Function: Flagellin and related hook-associated proteins # Organism: Yersinia pestis (Ype)
A2_17_0	STM2771	313	958	0.46257846451	7.93e-115	316.0	69.0		COG1344 # Func_class: N Cell motility # Function: Flagellin and related hook-associated proteins # Organism: Salmonella typhimurium LT2 (Sty)
A2_3_0	SMc03065	376	936	0.476578411405	4.41e-112	362.0	54.0		COG3839 # Func_class: G Carbohydrate transport and metabolism # Function: ABC-type sugar transport systems, ATPase components # Organism: Sinorhizobium meliloti (Sme)
A2_3_0	STM4230	373	934	0.475560081466	7.84e-112	359.0	54.0		COG3839 # Func_class: G Carbohydrate transport and metabolism # Function: ABC-type sugar transport systems, ATPase components # Organism: Salmonella typhimurium LT2 (Sty)
A2_3_0	SMb21152	373	932	0.474541751527	1.39e-111	357.0	52.0		COG3839 # Func_class: G Carbohydrate transport and metabolism # Function: ABC-type sugar transport systems, ATPase components # Organism: Sinorhizobium meliloti (Sme)
A2_17_0	STM1959	171	839	0.405118300338	5.65e-100	170.0	100.0		COG1344 # Func_class: N Cell motility # Function: Flagellin and related hook-associated proteins # Organism: Salmonella typhimurium LT2 (Sty)
A2_4_0	SMb21566	268	768	0.579185520362	4.11e-91	264.0	58.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Sinorhizobium meliloti (Sme)
A2_4_0	mlr2394	268	754	0.56862745098	2.3e-89	264.0	56.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mesorhizobium loti (Mlo)
A2_4_0	SMc01758	268	748	0.564102564103	1.29e-88	264.0	55.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Sinorhizobium meliloti (Sme)
A2_5_0	SMb21566	267	744	0.561509433962	4.07e-88	264.0	56.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Sinorhizobium meliloti (Sme)
A2_4_0	CC0685	268	743	0.560331825038	5.42e-88	264.0	55.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Caulobacter vibrioides (Ccr)
A2_4_0	SMc00913	268	737	0.55580693816	3.04e-87	264.0	55.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Sinorhizobium meliloti (Sme)
A2_5_0	mlr2394	267	729	0.550188679245	3.03e-86	264.0	55.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mesorhizobium loti (Mlo)
A2_5_0	CC0685	267	721	0.544150943396	3.02e-85	264.0	55.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Caulobacter vibrioides (Ccr)
A2_5_0	SMc00913	267	709	0.535094339623	9.5e-84	264.0	54.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Sinorhizobium meliloti (Sme)
A2_5_0	SMa0744	267	708	0.534339622642	1.27e-83	264.0	54.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Sinorhizobium meliloti (Sme)
A2_9_0	MT0456	139	655	0.984962406015	5.22e-77	138.0	98.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis CDC1551 (MtC)
A2_9_0	Rv0440	139	655	0.984962406015	5.22e-77	138.0	98.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis H37Rv (Mtu)
A2_9_0	ML0317	139	649	0.975939849624	2.93e-76	138.0	97.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium leprae (Mle)
A2_10_0	MT0456	139	632	0.951807228916	3.88e-74	138.0	95.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis CDC1551 (MtC)
A2_10_0	Rv0440	139	632	0.951807228916	3.88e-74	138.0	95.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis H37Rv (Mtu)
A2_10_0	ML0317	139	626	0.942771084337	2.17e-73	138.0	94.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium leprae (Mle)
A2_13_0	Cgl2660	131	612	0.974522292994	1.22e-71	130.0	96.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Corynebacterium glutamicum (Cgl)
A2_14_0	Cgl2660	131	570	0.901898734177	2.12e-66	130.0	90.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Corynebacterium glutamicum (Cgl)
A2_9_0	Cgl2660	139	532	0.8	1.17e-61	143.0	79.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Corynebacterium glutamicum (Cgl)
A2_12_0	Cgl2660	131	529	0.834384858044	2.78e-61	130.0	83.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Corynebacterium glutamicum (Cgl)
A2_10_0	Cgl2660	139	523	0.78765060241	1.56e-60	143.0	78.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Corynebacterium glutamicum (Cgl)
A2_12_0	MT0456	131	478	0.753943217666	6.46e-55	125.0	77.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis CDC1551 (MtC)
A2_12_0	Rv0440	131	478	0.753943217666	6.46e-55	125.0	77.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis H37Rv (Mtu)
A2_12_0	ML0317	131	475	0.749211356467	1.53e-54	125.0	76.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium leprae (Mle)
A2_14_0	ML0317	131	470	0.743670886076	6.43e-54	125.0	77.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium leprae (Mle)
A2_13_0	ML0317	131	469	0.746815286624	8.58e-54	125.0	78.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium leprae (Mle)
A2_14_0	MT0456	131	468	0.740506329114	1.14e-53	125.0	77.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis CDC1551 (MtC)
A2_14_0	Rv0440	131	468	0.740506329114	1.14e-53	125.0	77.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis H37Rv (Mtu)
A2_13_0	MT0456	131	467	0.743630573248	1.52e-53	125.0	77.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis CDC1551 (MtC)
A2_13_0	Rv0440	131	467	0.743630573248	1.52e-53	125.0	77.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Mycobacterium tuberculosis H37Rv (Mtu)
A2_10_0	lin2174	139	461	0.694277108434	8.55e-53	138.0	64.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Listeria innocua (Lin)
A2_9_0	lin2174	139	460	0.691729323308	1.14e-52	138.0	64.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Listeria innocua (Lin)
A2_12_0	lin2174	129	392	0.618296529968	8.72e-44	123.0	62.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Listeria innocua (Lin)
A2_14_0	CAC2703	130	366	0.579113924051	8.01e-40	124.0	62.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Clostridium acetobutylicum (Cac)
A2_13_0	lin2174	129	365	0.581210191083	1.13e-39	123.0	59.0		COG0459 # Func_class: O Posttranslational modification, protein turnover, chaperones # Function: Chaperonin GroEL (HSP60 family) # Organism: Listeria innocua (Lin)
