ORF_ID	ORF_length	start	end	Contig_Name	Contig_length	strand	ec	taxonomy	product
U1_69_4	290	5655	5945	U1_69	27212	+		Chlorobaculum tepidum (1097)	LSU ribosomal protein L21p
U1_69_5	254	5986	6240	U1_69	27212	+		Bacteria (2)	LSU ribosomal protein L27p
U1_69_6	932	6388	7320	U1_69	27212	+	1.1.1.37	Bacteria (2)	Malate dehydrogenase OS Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 JCM 9062 NBRC 15155 AMRC-C165) GN mdh PE 3 SV 1 # UNIPROT Q9HJL5 MALATE-DEH-RXN TACI273075:TA0952-MONOMER 1.1.1.37
U1_69_7	1049	7405	8454	U1_69	27212	-	3.5.3.12	Cyclobacteriaceae (563798)	Agmatine deiminase (EC 3.5.3.12)
U1_69_8	1265	8464	9729	U1_69	27212	-		Sphingobacteriales (200666)	CAAX prenyl protease 1, putative
U1_69_9	875	9772	10647	U1_69	27212	-	3.5.1.53	Bacteroidetes (976)	N-carbamoylputrescine amidase (3.5.1.53)
U1_69_10	941	10623	11564	U1_69	27212	-	2.5.1.74	Chlorobiaceae (191412)	1,4-dihydroxy-2-naphthoate polyprenyltransferase (EC 2.5.1.74)
U1_69_11	1061	11557	12618	U1_69	27212	-	1.18.1.2	Chlorobium ferrooxidans (84205)	Ferredoxin--NADP reductase OS Chlorobium tepidum GN CT1512 PE 1 SV # UNIPROT Q8KCB2 1.18.1.2-RXN 1.18.1.2
U1_69_12	350	12634	12984	U1_69	27212	-		Chlorobium/Pelodictyon group (274493)	FIG00496143:
U1_69_13	755	13114	13869	U1_69	27212	+		Bacteria (2)	Imidazole glycerol phosphate synthase cyclase subunit (EC 4.1.3.-)
U1_69_14	533	14117	14650	U1_69	27212	+		Pelodictyon phaeoclathratiforme (34090)	hypothetical protein
U1_69_15	668	14665	15333	U1_69	27212	+		Cyclobacteriaceae (563798)	two component transcriptional regulator, winged helix family
U1_69_16	1574	15349	16923	U1_69	27212	+		Chlorobium ferrooxidans (84205)	Sensor protein basS/pmrB (EC 2.7.3.-)
U1_69_17	578	16940	17518	U1_69	27212	+		Chlorobium ferrooxidans (84205)	FIG00498964:
U1_69_18	461	17550	18011	U1_69	27212	-		root (1)	hypothetical protein
U1_69_19	923	18015	18938	U1_69	27212	+		Chlorobium ferrooxidans (84205)	ubiquinol cytochrome C oxidoreductase, C1 subunit
U1_69_20	167	18931	19098	U1_69	27212	+		root (1)	hypothetical protein
U1_69_21	1610	19149	20759	U1_69	27212	-		Chlorobium ferrooxidans (84205)	Trypsin-like serine protease
U1_69_22	224	21058	21282	U1_69	27212	-		root (1)	hypothetical protein
U1_69_23	836	21282	22118	U1_69	27212	-		Bacteroidetes (976)	hypothetical protein
U1_69_24	671	22115	22786	U1_69	27212	-		Pelodictyon phaeoclathratiforme (34090)	hypothetical protein
U1_69_25	953	23060	24013	U1_69	27212	-		Bacteroidetes (976)	HipA protein
U1_69_26	323	24017	24340	U1_69	27212	-		Bacteroidetes (976)	hipA N-terminal domain protein
U1_69_27	212	24344	24556	U1_69	27212	-		Bacteroidetes (976)	putative transcriptional regulator, XRE family
U1_69_28	947	24904	25851	U1_69	27212	-		root (1)	hypothetical protein
U1_69_29	212	25917	26129	U1_69	27212	+		root (1)	hypothetical protein
U1_69_30	275	26277	26552	U1_69	27212	-		Bacteria (2)	transcriptional regulator, XRE family
U1_69_31	353	26545	26898	U1_69	27212	-		Bacteria (2)	FIG00498552:
U1_31_0	254	2	256	U1_31	257	-		Proteobacteria (1224)	elements external origin transposon-related functions
U1_30_0	1679	3	1682	U1_30	2227	+		Desulfotignum phosphitoxidans (190898)	Mobile element protein
U1_30_1	680	1545	2225	U1_30	2227	-		Chlorobium ferrooxidans (84205)	FIG00497910:
U1_33_0	1088	16	1104	U1_33	1846	-		Bacteria (2)	COG3335: Transposase inactivated derivatives
U1_33_1	191	1193	1384	U1_33	1846	+		Chlorobium ferrooxidans (84205)	FIG00497069:
U1_33_2	365	1440	1805	U1_33	1846	+		Chlorobium ferrooxidans (84205)	FIG00496393:
U1_32_0	986	1	987	U1_32	8132	-		Bacteria (2)	transposase IS4 family protein, partial
U1_32_1	1097	1692	2789	U1_32	8132	-		Chlorobium (1091)	hypothetical protein
U1_32_2	752	2786	3538	U1_32	8132	-		Chlorobium (1091)	hypothetical protein
U1_32_3	3758	4373	8131	U1_32	8132	+		Chlorobium phaeobacteroides (1096)	Ribonuclease BN (EC 3.1.-.-)
U1_35_0	1178	269	1447	U1_35	7137	-		Chlorobium ferrooxidans (84205)	Chlorophyllide reductase subunit BchX (EC 1.18.-.-)
U1_35_1	998	1407	2405	U1_35	7137	-		Chlorobium ferrooxidans (84205)	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase BchC
U1_35_2	470	2430	2900	U1_35	7137	-		Chlorobium/Pelodictyon group (274493)	2-vinyl bacteriochlorophyllide hydratase BchF (EC 4.2.1.-)
U1_35_3	1700	3134	4834	U1_35	7137	-		Pelodictyon phaeoclathratiforme (34090)	Oligopeptide ABC transporter, periplasmic oligopeptide-binding protein OppA (TC 3.A.1.5.1)
U1_35_4	818	5012	5830	U1_35	7137	-		Chlorobium/Pelodictyon group (274493)	Phosphate ABC transporter, periplasmic phosphate-binding protein PstS (TC 3.A.1.7.1)
U1_35_5	1121	5973	7094	U1_35	7137	-		Chlorobium ferrooxidans (84205)	Outer membrane receptor ferric coprogen ferric-rhodotorulic acid
U1_34_0	1205	3	1208	U1_34	1533	+		Bacteria (2)	Retron-type reverse transcriptase [Haemophilus
U1_37_0	1679	3	1682	U1_37	25157	+		Desulfotignum phosphitoxidans (190898)	Mobile element protein
U1_37_1	788	1545	2333	U1_37	25157	-		root (1)	hypothetical protein
U1_37_2	287	2337	2624	U1_37	25157	-		Chlorobium (1091)	superfamily I DNA RNA helicase subunit
U1_37_3	197	2581	2778	U1_37	25157	-		Chlorobium (1091)	superfamily I DNA RNA helicase subunit
U1_37_4	1388	3580	4968	U1_37	25157	-		Chlorobium ferrooxidans (84205)	Phytoene desaturase, pro-zeta-carotene producing (EC 1.-.-.-)
U1_37_5	614	5109	5723	U1_37	25157	-		Clostridia (186801)	Recombination protein RecR
U1_37_6	335	5730	6065	U1_37	25157	-		Pelodictyon phaeoclathratiforme (34090)	FIG000557:  co-occurring RecR
U1_37_7	983	6204	7187	U1_37	25157	-	2.2.1.1	Bacteroidetes (976)	Transketolase, C-terminal section (EC 2.2.1.1)
U1_37_8	785	7259	8044	U1_37	25157	+	2.1.1.182	Chlorobium ferrooxidans (84205)	SSU rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase (EC 2.1.1.182)
U1_37_9	1922	8271	10193	U1_37	25157	+	6.2.1.1	Proteobacteria (1224)	Acyl-CoA synthetase short-chain family member B, mitochondrial OS Dictyostelium discoideum GN aslB PE 3 SV 1 # UNIPROT Q554Z5 ACETATE--COA-LIGASE-RXN 6.2.1.1
U1_37_10	407	10190	10597	U1_37	25157	+	5.1.99.1	Bacillaceae (186817)	Methylmalonyl-CoA epimerase (EC 5.1.99.1)
U1_37_11	1778	10626	12404	U1_37	25157	+	6.4.1.2	Chlorobium ferrooxidans (84205)	Acetyl-coenzyme A carboxyl transferase alpha chain (EC 6.4.1.2)
U1_37_12	1772	12482	14254	U1_37	25157	+	5.4.99.2	Chlorobium ferrooxidans (84205)	Methylmalonyl-CoA mutase (EC 5.4.99.2)
U1_37_13	2141	14251	16392	U1_37	25157	+	5.4.99.2	Leptospira noguchii (28182)	Probable methylmalonyl-CoA mutase large subunit OS Mycobacterium tuberculosis GN mutB PE 3 SV 1 # UNIPROT P65487 METHYLMALONYL-COA-MUT-RXN 5.4.99.2
U1_37_14	1016	16392	17408	U1_37	25157	+		Bacteroidales (171549)	putative periplasmic protein kinase ArgK related GTPases G3E family
U1_37_15	998	17433	18431	U1_37	25157	-		Chlorobium/Pelodictyon group (274493)	serine/threonine kinase
U1_37_16	452	18532	18984	U1_37	25157	-		Chlorobium ferrooxidans (84205)	Universal stress protein family
U1_37_17	770	18997	19767	U1_37	25157	-		Bacteria (2)	Putative stomatin/prohibitin-family membrane protease subunit
U1_37_18	2069	19959	22028	U1_37	25157	-	3.4.21.102	Chlorobium ferrooxidans (84205)	carboxyl-terminal protease( EC:3.4.21.102 )
U1_37_19	1124	22040	23164	U1_37	25157	+	4.1.2.13	Bacteria (2)	Fructose-bisphosphate aldolase OS Treponema pallidum GN fba PE 3 SV 1 # UNIPROT O83668 F16ALDOLASE-RXN 4.1.2.13
U1_37_20	1217	23429	24646	U1_37	25157	-	3.5.1.47	Cytophagales (768507)	N-acetyl-L,L-diaminopimelate deacetylase (EC 3.5.1.47)
U1_37_21	344	24762	25106	U1_37	25157	-	3.1.3.1	Chlorobium ferrooxidans (84205)	Alkaline phosphatase (EC 3.1.3.1)
U1_37_22	72	3149	3221	U1_37	25157	+		root (1)	hypothetical protein
U1_37_tRNA	73	3221	3149	U1_37	25157	-		root (1)	tRNA-Pro
U1_36_0	1088	16	1104	U1_36	3949	-		Bacteria (2)	COG3335: Transposase inactivated derivatives
U1_36_1	1190	1363	2553	U1_36	3949	-		Proteobacteria (1224)	FIG01197999:
U1_36_2	350	2745	3095	U1_36	3949	-		Bacteria (2)	protein unknown function UPF0060
U1_36_3	737	3186	3923	U1_36	3949	-		Rhizobiales (356)	FIG01005083:
U1_39_0	683	183	866	U1_39	81931	-	3.1.1.29	Chlorobium ferrooxidans (84205)	Peptidyl-tRNA hydrolase (EC 3.1.1.29)
U1_39_1	2477	1068	3545	U1_39	81931	+	3.6.1.1	Actinomycetales (2037)	Pyrophosphate-energized proton pump (EC 3.6.1.1)
U1_39_2	590	3663	4253	U1_39	81931	-		Bacteria (2)	Rod shape-determining protein MreB
U1_39_3	452	4691	5143	U1_39	81931	+		Chlorobium ferrooxidans (84205)	Error-prone repair protein UmuD
U1_39_4	1280	5150	6430	U1_39	81931	+		Bacteria (2)	Error-prone, lesion bypass DNA polymerase V (UmuC)
U1_39_5	974	6567	7541	U1_39	81931	+		Bacteria (2)	FIG00524375:
U1_39_6	290	7641	7931	U1_39	81931	+		Chlorobium ferrooxidans (84205)	Prevent host death protein, Phd antitoxin # A
U1_39_7	467	8062	8529	U1_39	81931	-		Veillonellaceae (31977)	Bacterioferritin
U1_39_8	365	8712	9077	U1_39	81931	+		Desulfitobacterium (36853)	Cadmium efflux system accessory protein
U1_39_9	1088	9161	10249	U1_39	81931	+		Chlorobiaceae (191412)	Transporter
U1_39_10	689	10292	10981	U1_39	81931	+		Chlorobium ferrooxidans (84205)	hypothetical protein
U1_39_11	2282	11009	13291	U1_39	81931	-		Bacteria (2)	Cu+ P-type ATPase
U1_39_12	620	13288	13908	U1_39	81931	-		Chlorobium ferrooxidans (84205)	hypothetical protein
U1_39_13	1382	13898	15280	U1_39	81931	-		Chlorobium ferrooxidans (84205)	hypothetical protein
U1_39_14	1355	15545	16900	U1_39	81931	-		Deltaproteobacteria (28221)	two component, sigma54 specific, transcriptional regulator, Fis family
U1_39_15	1118	16897	18015	U1_39	81931	-		Geobacter daltonii (1203471)	Sensor protein zraS (EC 2.7.3.-)
U1_39_16	161	18047	18208	U1_39	81931	-		root (1)	hypothetical protein
U1_39_17	995	18264	19259	U1_39	81931	-		Methylomicrobium buryatense (95641)	putative cytoplasmic protein
U1_39_18	1595	19422	21017	U1_39	81931	-		Bacteroidetes (976)	Peptide chain release factor 3
U1_39_19	1334	21226	22560	U1_39	81931	+		Chlorobium ferrooxidans (84205)	Na(+)-linked D-alanine glycine permease
U1_39_20	533	22699	23232	U1_39	81931	+	3.6.1.1	Bacteria (2)	Inorganic pyrophosphatase (EC 3.6.1.1)
U1_39_21	239	23305	23544	U1_39	81931	+		root (1)	hypothetical protein
U1_39_22	602	23612	24214	U1_39	81931	+		Betaproteobacteria (28216)	TPR repeat:tetratricopeptide
U1_39_23	1388	24406	25794	U1_39	81931	+	4.2.1.2	Bacteroidetes (976)	Fumarate hydratase class II OS Methanosarcina acetivorans (strain ATCC 35395 / DSM 2834 JCM 12185 C2A) GN fumC PE 3 SV 2 # UNIPROT Q8TS07 FUMHYDR-RXN MACE188937:MA1001-MONOMER 4.2.1.2
U1_39_24	125	25798	25923	U1_39	81931	+		root (1)	hypothetical protein
U1_39_25	518	26222	26740	U1_39	81931	+	3.1.3.45	Chlorobiaceae (191412)	3-deoxy-D-manno-octulosonate 8-phosphate phosphatase (EC 3.1.3.45)
U1_39_26	869	26874	27743	U1_39	81931	+	2.5.1.56	Actinomycetales (2037)	N-acetylneuraminate synthase (EC 2.5.1.56)
U1_39_27	1892	28021	29913	U1_39	81931	+		Chlorobaculum tepidum (1097)	Chaperone protein HtpG
U1_39_28	875	29945	30820	U1_39	81931	+		Bacteria (2)	Ferritin CCC1 C, like C
U1_39_29	1568	31003	32571	U1_39	81931	-		Pelodictyon phaeoclathratiforme (34090)	FIG00496272:
U1_39_30	464	32805	33269	U1_39	81931	+		Chlorobium ferrooxidans (84205)	Universal stress protein family
U1_39_31	1532	33405	34937	U1_39	81931	+	4.2.1.2	Firmicutes (1239)	Fumarate hydratase class I, aerobic OS Geobacillus stearothermophilus GN fumA PE 3 SV 1 # UNIPROT Q04718 FUMHYDR-RXN 4.2.1.2
U1_39_32	1934	35069	37003	U1_39	81931	+	6.4.1.1	Bacteria (2)	Pyruvate carboxyl transferase subunit B (EC 6.4.1.1)
U1_39_33	1280	37086	38366	U1_39	81931	-		Chlorobium ferrooxidans (84205)	internalin-related protein
U1_39_34	92	38561	38653	U1_39	81931	+		root (1)	hypothetical protein
U1_39_35	938	38837	39775	U1_39	81931	+	2.4.1.8	Chlorobium ferrooxidans (84205)	Maltose phosphorylase (EC 2.4.1.8) / Trehalose 2.4.1.64)
U1_39_36	1160	39765	40925	U1_39	81931	+	2.4.1.8	Chlorobium ferrooxidans (84205)	Maltose phosphorylase (EC 2.4.1.8) / Trehalose 2.4.1.64)
U1_39_37	3575	41104	44679	U1_39	81931	+	2.7.7.7	Chlorobium ferrooxidans (84205)	DNA polymerase III alpha subunit (EC 2.7.7.7)
U1_39_38	329	44773	45102	U1_39	81931	+	1.8.1.9	Bacteria (2)	Bifunctional thioredoxin reductase/thioredoxin OS Mycobacterium leprae GN trxB/A PE 3 SV 1 # UNIPROT P46843 THIOREDOXIN-REDUCT-NADPH-RXN MLEP272631:ML2703-MONOMER 1.8.1.9
U1_39_39	3167	45171	48338	U1_39	81931	-		Chlorobium ferrooxidans (84205)	TPR repeat
U1_39_40	350	48760	49110	U1_39	81931	-		Chlorobium limicola (1092)	hypothetical protein
U1_39_41	173	49342	49515	U1_39	81931	+		root (1)	hypothetical protein
U1_39_42	677	49533	50210	U1_39	81931	+		Chlorobium ferrooxidans (84205)	hydrolase, haloacid dehalogenase-like family
U1_39_43	815	50207	51022	U1_39	81931	+		Chlorobium (1091)	COG3118: Thioredoxin domain-containing protein EC-YbbN
U1_39_44	575	51312	51887	U1_39	81931	+		Chlorobium ferrooxidans (84205)	5'-3'-deoxyribonucleotidase
U1_39_45	1181	51897	53078	U1_39	81931	-		Chlorobium ferrooxidans (84205)	LSU m5C1962 methyltransferase RlmI
U1_39_46	857	53330	54187	U1_39	81931	+		Pelodictyon phaeoclathratiforme (34090)	FIG00495552:
U1_39_47	602	54337	54939	U1_39	81931	-	1.15.1.1	Bacteria (2)	Superoxide dismutase 1 OS Bacillus cereus (strain ATCC 14579 / DSM 31) GN sodA1 PE 3 SV # UNIPROT Q818I1 SUPEROX-DISMUT-RXN 1.15.1.1
U1_39_48	347	55089	55436	U1_39	81931	+		Chlorobium ferrooxidans (84205)	FIG00496399:
U1_39_49	662	55433	56095	U1_39	81931	+	2.7.1.24	Chlorobium ferrooxidans (84205)	Dephospho-CoA kinase OS Pelodictyon luteolum (strain DSM 273) GN coaE PE 3 SV 1 # UNIPROT Q3B3J7 DEPHOSPHOCOAKIN-RXN 2.7.1.24
U1_39_50	1025	56060	57085	U1_39	81931	-		Pelodictyon phaeoclathratiforme (34090)	putative esterase
U1_39_51	929	57082	58011	U1_39	81931	-		Chlorobium ferrooxidans (84205)	Twin-arginine translocation protein TatC
U1_39_52	974	58393	59367	U1_39	81931	+	2.5.1.1	Bacteroidetes (976)	Octaprenyl-diphosphate synthase (EC 2.5.1.-) / Dimethylallyltransferase 2.5.1.1) Geranyltranstransferase (farnesyldiphosphate synthase) 2.5.1.10) Geranylgeranyl pyrophosphate synthetase 2.5.1.29)
U1_39_53	734	59432	60166	U1_39	81931	+		Chlorobium ferrooxidans (84205)	PASTA domain containing protein
U1_39_54	161	60259	60420	U1_39	81931	-		root (1)	hypothetical protein
U1_39_55	242	60502	60744	U1_39	81931	-		Chlorobium ferrooxidans (84205)	Histone H1-like protein
U1_39_56	1031	60891	61922	U1_39	81931	-		Chlorobium ferrooxidans (84205)	ABC transporter, permease protein
U1_39_57	1541	61936	63477	U1_39	81931	-		Bacteria (2)	Putative deoxyribose-specific ABC transporter, ATP-binding protein
U1_39_58	956	63500	64456	U1_39	81931	-		Chlorobium ferrooxidans (84205)	2-desacetyl-2-hydroxyethyl bacteriochlorophyllide A dehydrogenase BchC
U1_39_59	338	64504	64842	U1_39	81931	-		Burkholderiales (80840)	FIG028593: membrane protein
U1_39_60	1367	64931	66298	U1_39	81931	-		Bacteria (2)	DNA repair protein RadA
U1_39_61	887	66305	67192	U1_39	81931	-	3.5.4.9	Bacteria (2)	Bifunctional protein FolD OS Salinibacter ruber (strain DSM 13855 / M31) GN folD PE 3 SV 1 # UNIPROT Q2S1I0 METHYLENETHFDEHYDROG-NADP-RXN 3.5.4.9 1.5.1.5
U1_39_62	572	67389	67961	U1_39	81931	+		Pelodictyon phaeoclathratiforme (34090)	FIG00495757:
U1_39_63	1451	67961	69412	U1_39	81931	+		Chlorobium ferrooxidans (84205)	RNA polymerase sigma-54 factor RpoN
U1_39_64	548	69416	69964	U1_39	81931	+		Bacteria (2)	ATP-dependent protease HslV (EC 3.4.25.-)
U1_39_65	1478	70052	71530	U1_39	81931	+		Bacteria (2)	ATP-dependent hsl protease ATP-binding subunit HslU
U1_39_66	476	71590	72066	U1_39	81931	+	4.2.1.10	Bacteria (2)	3-dehydroquinate dehydratase OS Clostridium botulinum (strain Langeland / NCTC 10281 Type F) GN aroQ PE 3 SV 1 # UNIPROT A7GEL0 3-DEHYDROQUINATE-DEHYDRATASE-RXN 4.2.1.10
U1_39_67	731	72100	72831	U1_39	81931	-		Chlorobium ferrooxidans (84205)	FIG00496451:
U1_39_68	500	72925	73425	U1_39	81931	-		Chlorobium ferrooxidans (84205)	FIG00495700:
U1_39_69	2432	73534	75966	U1_39	81931	-		Pelodictyon phaeoclathratiforme (34090)	Helicase PriA essential oriC/DnaA-independent DNA replication
U1_39_70	659	76036	76695	U1_39	81931	-	2.7.4.3	Proteobacteria (1224)	Adenylate kinase OS Buchnera aphidicola subsp. Acyrthosiphon pisum (strain Tuc7) GN adk PE 3 SV 1 # UNIPROT B8D813 ADENYL-KIN-RXN 2.7.4.3
U1_39_71	770	76706	77476	U1_39	81931	-		Chlorobium/Pelodictyon group (274493)	FIG00495591:
U1_39_72	1088	77498	78586	U1_39	81931	-		Chlorobium ferrooxidans (84205)	Ribosomal RNA large subunit methyltransferase N (EC 2.1.1.-)
U1_39_73	1331	78845	80176	U1_39	81931	+		Chlorobium ferrooxidans (84205)	FIG00598106:
U1_39_74	1589	80268	81857	U1_39	81931	+		Chlorobium ferrooxidans (84205)	Putative esterase
U1_38_0	1223	582	1805	U1_38	3808	+	3.6.3.16	Cyanobacteria (1117)	Arsenical pump-driving ATPase (EC 3.6.3.16)
U1_38_1	365	1915	2280	U1_38	3808	+		Chlorobium ferrooxidans (84205)	BchE/P-methylase family protein
U1_38_2	1016	2377	3393	U1_38	3808	+	2.1.1.210	Chlorobium ferrooxidans (84205)	Hydroxyneurosporene methyltransferase (EC 2.1.1.210)
U1_38_3	287	3519	3806	U1_38	3808	+		Bacteria (2)	Beta-ketoadipate enol-lactone hydrolase, putative
U1_64_0	449	24	473	U1_64	10743	+		Chlorobium ferrooxidans (84205)	hypothetical protein
U1_64_1	155	651	806	U1_64	10743	+		root (1)	hypothetical protein
U1_64_2	656	828	1484	U1_64	10743	+		Chlorobiaceae (191412)	PROBABLE PROLINE AND GLYCINE RICH TRANSMEMBRANE PROTEIN
U1_64_3	722	1542	2264	U1_64	10743	+		Chlorobium ferrooxidans (84205)	Protein unknown function DUF541
U1_64_4	686	2586	3272	U1_64	10743	+		Chlorobium ferrooxidans (84205)	FIG00497264:
U1_64_5	1679	3288	4967	U1_64	10743	+		Chlorobium limicola (1092)	FIG00496585:
U1_64_6	470	5073	5543	U1_64	10743	+		Gammaproteobacteria (1236)	FIG00499836:
U1_64_7	1199	5592	6791	U1_64	10743	-	2.3.1.47	Gammaproteobacteria (1236)	8-amino-7-oxononanoate synthase (EC 2.3.1.47)
U1_64_8	443	6930	7373	U1_64	10743	+		Clostridiales (186802)	Transposase inactivated derivatives
U1_64_9	416	7885	8301	U1_64	10743	-		Chlorobium ferrooxidans (84205)	FIG00499698:
U1_64_10	2198	8252	10450	U1_64	10743	-		Chlorobium ferrooxidans (84205)	Response regulator receiver:ATP-binding region, ATPase-like:Histidine kinase A-like:Hpt
U1_64_11	230	10500	10730	U1_64	10743	+		Chlorobium ferrooxidans (84205)	Metal-dependent phosphohydrolase, HD subdomain
U1_97_0	485	201	686	U1_97	44807	+		Chlorobium phaeobacteroides (1096)	hypothetical protein
U1_97_1	476	891	1367	U1_97	44807	-		Chlorobium ferrooxidans (84205)	Benzodiazepine receptor TspO
U1_97_2	800	1545	2345	U1_97	44807	+	3.1.3.25	Bacteria (2)	Inositol-1-monophosphatase (EC 3.1.3.25)
U1_97_3	1403	2501	3904	U1_97	44807	+	4.2.1.59	Bacteroidetes (976)	N-acetylglucosamine deacetylase (EC 3.5.1.-) / 3-hydroxyacyl- dehydratase, FabZ form 4.2.1.59)
U1_97_4	554	4222	4776	U1_97	44807	-	2.7.8.5	Chlorobium/Pelodictyon group (274493)	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5)
U1_97_5	566	4866	5432	U1_97	44807	-	3.1.22.4	Pelodictyon phaeoclathratiforme (34090)	Crossover junction endodeoxyribonuclease RuvC (EC 3.1.22.4)
U1_97_6	752	5438	6190	U1_97	44807	-		Bacteria (2)	FIG000859:  YebC
