#query	target	q_length	bitscore	bsr	expect	aln_length	identity	ec	product
N3_3_2	fig|1046627.3.peg.843	214	579	0.529250457038	1.98e-68	213.0	53.0		Hypothetical nudix hydrolase YeaB [Bizionia argentinensis JUB59]
N3_1_2	fig|1041826.3.peg.1644	205	577	0.499134948097	3.6e-68	204.0	48.0		esterase [Flavobacterium columnare ATCC 49512]
N3_3_1	fig|1004149.3.peg.2833	215	571	0.471900826446	2.18e-67	214.0	50.0	5.2.1.8	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8) [Mesoflavibacter zeaxanthinifaciens S86]
N3_1_2	fig|1034807.5.peg.2220	210	565	0.48875432526	1.32e-66	210.0	46.0		putative esterase [Flavobacterium branchiophilum FL-15]
N3_0_4	fig|1041826.3.peg.88	151	555	0.707908163265	2.64e-65	150.0	68.0	1.11.1.15	Thiol peroxidase, Bcp-type (EC 1.11.1.15) [Flavobacterium columnare ATCC 49512]
N3_0_4	fig|1004149.3.peg.608	151	554	0.706632653061	3.57e-65	150.0	66.0	1.11.1.15	Thiol peroxidase, Bcp-type (EC 1.11.1.15) [Mesoflavibacter zeaxanthinifaciens S86]
N3_0_4	fig|1042376.3.peg.1323	151	554	0.706632653061	3.57e-65	150.0	69.0	1.11.1.15	Thiol peroxidase, Bcp-type (EC 1.11.1.15) [Flavobacteriaceae bacterium S85]
N3_0_4	fig|1008457.3.peg.1441	151	532	0.678571428571	2.62e-62	150.0	66.0	1.11.1.15	Thiol peroxidase, Bcp-type (EC 1.11.1.15) [Myroides injenensis M09-0166]
N3_3_3	fig|1046627.3.peg.844	119	530	0.850722311396	4.77e-62	118.0	80.0		acyltransferase family protein [Bizionia argentinensis JUB59]
N3_1_4	fig|1034807.4.peg.1511	172	506	0.573696145125	6.37e-59	171.0	56.0	3.5.2.3	Dihydroorotase (EC 3.5.2.3) [Flavobacterium branchiophilum FL-15]
N3_1_4	fig|1034807.5.peg.1507	172	506	0.573696145125	6.37e-59	171.0	56.0	3.5.2.3	Dihydroorotase (EC 3.5.2.3) [Flavobacterium branchiophilum FL-15]
N3_3_2	fig|1041826.3.peg.176	214	492	0.449725776965	4.25e-57	212.0	49.0		Hypothetical nudix hydrolase YeaB [Flavobacterium columnare ATCC 49512]
N3_3_2	fig|1004149.3.peg.2832	214	488	0.446069469835	1.41e-56	214.0	46.0		Hypothetical nudix hydrolase YeaB [Mesoflavibacter zeaxanthinifaciens S86]
N3_3_3	fig|1034807.4.peg.2430	118	487	0.781701444623	1.9e-56	117.0	73.0		FIG00654436: hypothetical protein [Flavobacterium branchiophilum FL-15]
N3_3_3	fig|1034807.5.peg.2425	118	487	0.781701444623	1.9e-56	117.0	73.0		FIG00654436: hypothetical protein [Flavobacterium branchiophilum FL-15]
N3_3_3	fig|1004149.3.peg.2831	119	482	0.77367576244	8.52e-56	118.0	73.0		FIG00651978: hypothetical protein [Mesoflavibacter zeaxanthinifaciens S86]
N3_1_4	fig|1041826.3.peg.1642	177	482	0.546485260771	8.52e-56	175.0	53.0	3.5.2.3	Dihydroorotase (EC 3.5.2.3) [Flavobacterium columnare ATCC 49512]
N3_3_3	fig|1008457.3.peg.568	118	467	0.749598715891	7.66e-54	117.0	70.0		FIG00654436: hypothetical protein [Myroides injenensis M09-0166]
N3_1_4	fig|1004149.3.peg.602	172	460	0.521541950113	6.25e-53	171.0	52.0	3.5.2.3	Dihydroorotase (EC 3.5.2.3) [Mesoflavibacter zeaxanthinifaciens S86]
N3_1_0	fig|1034807.4.peg.1241	113	400	0.673400673401	4.08e-45	112.0	66.0		Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein [Flavobacterium branchiophilum FL-15]
N3_1_0	fig|1034807.5.peg.1237	113	400	0.673400673401	4.08e-45	112.0	66.0		Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein [Flavobacterium branchiophilum FL-15]
N3_0_1	fig|1046627.3.peg.293	100	368	0.740442655936	6.01e-41	99.0	68.0		RNA polymerase sigma-70 factor, ECF subfamily [Bizionia argentinensis JUB59]
N3_1_0	fig|1004149.3.peg.606	117	359	0.604377104377	8.94e-40	116.0	58.0		Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein [Mesoflavibacter zeaxanthinifaciens S86]
N3_1_0	fig|1046627.3.peg.285	117	353	0.594276094276	5.41e-39	116.0	56.0		Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein [Bizionia argentinensis JUB59]
N3_1_0	fig|1042376.3.peg.918	113	352	0.592592592593	7.3e-39	112.0	57.0		Metal-dependent hydrolases of the beta-lactamase superfamily I; PhnP protein [Flavobacteriaceae bacterium S85]
N3_0_1	fig|1004149.3.peg.611	100	349	0.702213279678	1.79e-38	99.0	68.0		RNA polymerase sigma-70 factor, ECF subfamily [Mesoflavibacter zeaxanthinifaciens S86]
N3_0_1	fig|1041826.3.peg.85	100	295	0.593561368209	3.75e-30	99.0	54.0		RNA polymerase sigma-70 factor, ECF subfamily [Flavobacterium columnare ATCC 49512]
N3_0_1	fig|1008457.3.peg.2757	95	266	0.535211267606	1.17e-25	94.0	56.0		RNA polymerase sigma-70 factor, ECF subfamily [Myroides injenensis M09-0166]
N3_0_1	fig|1033732.3.peg.3150	90	230	0.46277665996	3.14e-20	89.0	50.0		RNA polymerase sigma-70 factor, ECF subfamily [Alistipes sp. JC50]
N3_3_2	fig|1144313.4.peg.3383	216	471	0.430530164534	2.31e-54	214.0	43.0		Hypothetical nudix hydrolase YeaB [Flavobacterium sp. CF136]
N3_3_2	fig|1167637.4.peg.583	214	508	0.464351005484	3.5e-59	213.0	47.0		Hypothetical nudix hydrolase YeaB [Gillisia sp. CBA3202]
N3_1_3	fig|1202532.3.peg.446	107	275	0.476603119584	4.85e-27	106.0	52.0		FIG00653137: hypothetical protein [Flavobacterium sp. F52]
N3_2_1	fig|1237149.3.peg.2088	330	777	0.437007874016	3.21e-94	330.0	44.0	2.4.1.83	Dolichol-phosphate mannosyltransferase (EC 2.4.1.83) in lipid-linked oligosaccharide synthesis cluster [Fulvivirga imtechensis AK7]
N3_2_1	fig|313603.3.peg.3442	336	1098	0.617547806524	4.96e-136	335.0	57.0		glycosyl transferase, group 2 family protein [Flavobacteriales bacterium HTCC2170]
N3_2_1	fig|313603.4.peg.2264	336	1098	0.617547806524	4.96e-136	335.0	57.0		glycosyl transferase, group 2 family protein [Flavobacteriales bacterium HTCC2170]
N3_3_1	fig|313603.3.peg.483	189	572	0.472727272727	1.61e-67	188.0	55.0	5.2.1.8	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8) [Flavobacteriales bacterium HTCC2170]
N3_3_1	fig|313603.4.peg.2847	189	572	0.472727272727	1.61e-67	188.0	55.0	5.2.1.8	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8) [Flavobacteriales bacterium HTCC2170]
N3_3_1	fig|313603.6.peg.3388	189	572	0.472727272727	1.61e-67	188.0	55.0	5.2.1.8	Peptidyl-prolyl cis-trans isomerase (EC 5.2.1.8) [Flavobacteriales bacterium HTCC2170]
N3_1_3	fig|391598.3.peg.2269	103	293	0.507798960139	7.71e-30	103.0	52.0		hypothetical protein [Flavobacteria bacterium BAL38]
N3_1_3	fig|620914.3.peg.3450	111	242	0.419410745234	5.08e-22	110.0	47.0		hypothetical protein [Aquimarina agarilytica ZC1]
